																															Class	Blank	Blank	Blank	hyuA	hyuA	hyuA	WT	WT	WT	NA	NA	NA	NA	NA	NA
																															File type	Blank	Blank	Blank	Sample	Sample	Sample	Sample	Sample	Sample	NA	NA	NA	NA	NA	NA
																															Injection order	1	2	3	4	5	6	7	8	9	NA	NA	NA	NA	NA	NA
																															Batch ID	1	1	1	1	1	1	1	1	1	Average	Average	Average	Stdev	Stdev	Stdev
Alignment ID	Average Rt(min)	Average Mz	Metabolite name	Adduct type	Post curation result	Fill %	MS/MS assigned	Reference RT	Reference m/z	Formula	Ontology	INCHIKEY	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	Comment	Manually modified for quantification	Manually modified for annotation	Isotope tracking parent ID	Isotope tracking weight number	Total score	RT similarity	Dot product	Reverse dot product	Fragment presence %	S/N average	Spectrum reference file name	MS1 isotopic spectrum	MS/MS spectrum	GAM_13CUA_1	GAM_13CUA_2	GAM_13CUA_3	hyuA_13CUA_1	hyuA_13CUA_2	hyuA_13CUA_3	WT_13CUA_1	WT_13CUA_2	WT_13CUA_3	Blank	hyuA	WT	Blank	hyuA	WT
162	2.27	115.04976	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	15.58	WT_13CUA_1	115.04976:6397 116.05311:408 117.05647:504		4865	4663	5106	24751	21012	20092	29106	22733	24026	4877.92513020833	21951.66796875	25288.3033854167	221.899743438733	2467.42629521992	3368.84260662988
163	1.259	115.04978	Unknown	[M+H]+	similar chromatogram in higher mz_2174	0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	46.75	hyuA_13CUA_3	115.04978:17206 116.05313:665 117.05649:217		260	476	3711	57895	60068	58521	55376	54069	54322	1482.53963216146	58827.9375	54588.8828125	1933.21831528234	1118.74953611226	692.842152474313
178	2.824	116.07054	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.71	hyuA_13CUA_1	116.07054:8094 117.07389:518 118.07725:6934		3322	3006	1040	58321	51992	56734	57112	57265	55998	2456.05049641927	55682.4752604167	56791.796875	1236.53668813873	3293.08468335626	691.268686030266
179	4.35	117.10178	Unknown	[M+H]+	similar chromatogram in higher mz_1492	0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	45.9	WT_13CUA_1	117.10178:9484 118.10513:0 119.10849:743		4424	4167	5155	24731	22823	23299	24349	23737	21740	4582.18408203125	23617.9114583333	23275.1549479167	512.956737696504	993.276583862066	1364.25354026981
184	0.779	118.08574	Unknown	[M+H]+		0.333	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.31	WT_13CUA_2	118.08574:26059 119.08909:2091 120.09245:383		13899	11626	11636	76126	88817	68474	90831	94782	51199	12387.1985677083	77805.421875	78937.4973958333	1309.13619910242	10275.0954115399	24103.1534431103
198	4.901	118.0862	Unknown	[M+H]+	similar chromatogram in higher mz_3689	0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	160.24	hyuA_13CUA_1	118.0862:410490 119.08955:28336 120.09291:2289		26168	30809	29129	1145344	1016609	1065547	931138	1012183	892919	28702.11328125	1075833.39583333	945413.5	2349.75533417617	64981.1416350668	60900.0989388821
201	4.563	118.08748	Unknown	[M+H]+		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2050.56	WT_13CUA_1	118.08748:5511922 119.09083:574160 120.09419:50357		182469	175680	175366	25054060	25359808	25448092	25506866	25058990	25803900	177838.5	25287320	25456585.3333333	4013.31197054258	206775.69214973	374991.781383717
203	5.132	118.12087	Unknown	[M+H]+		0.111	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.34	WT_13CUA_3	118.12087:7783 119.12422:535 120.12758:0		5381	1269	3363	17444	17020	18057	16207	22857	25941	3337.62443033854	17507.1673177083	21668.0361328125	2056.02658530239	521.331678568774	4974.77217669293
224	1.486	119.05172	Unknown	[M+H]+	similar chromatogram in higher mz_356	0.333	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.62	WT_13CUA_3	119.05172:3711 120.05507:316 121.05843:0		268	154	143	10509	12386	11562	12443	10170	12802	188.589157104492	11485.7096354167	11805.0426432292	69.2450708633249	940.725567042617	1427.07262513372
237	1.517	123.04754	Unknown	[M+H]+		0.667	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	37.33	hyuA_13CUA_1	123.04754:10471 124.05089:761 125.05425:613		5304	6295	2502	34284	34181	37843	33403	29526	29769	4700.47249348958	35435.8268229167	30899.0533854167	1967.36275342791	2085.38042656577	2171.50821925637
